tag,mod,text,freq
d,positive,elevated serum lysozyme,1
d,positive,sarcoidosis,5
d,positive,epithelioid cell granulomas,4
d,positive,membranocystic lesion (NASU)-like changes,1
d,positive,Membranous cystic lesions,1
d,positive,necrosis in conjunction with epithelioid cell granulomas,1
d,positive,lymph nodes which were swollen,1
d,positive,necrosis,4
d,positive,skin lesions,2
d,positive,Palpable erythema,1
d,positive,mildly infiltrated erythematous spots,1
d,positive,enlarged left hilar lymph nodes,1
d,positive,IgM elevation,1
d,positive,uveitis,1
d,positive,abnormal cellular immunity,1
d,positive,Rice-grain sized reddish brown papules,1
d,positive,type V hyperriboproteinemia,1
d,positive,"GOT, GPT, ChE, LAP, and γGTP levels were elevated",1
d,positive,foam cells,1
d,positive,hyperlipidemia,1
d,positive,cataract,1
d,positive,keratoconus,2
d,positive,bronchial asthma (asthma),1
d,positive,atopic dermatitis and asthma,1
d,positive,asthma,1
d,positive,atopic dermatitis,2
d,positive,vision loss,3
d,positive,torn retina,1
d,positive,opacity,1
d,positive,"atopic dermatitis, asthma",1
d,positive,itching sensation,1
d,positive,chronic conjunctivitis and cataracts in both eyes,1
d,positive,asthmatic,2
d,positive,bloodshot,1
d,positive,ocular diseases,1
d,positive,major asthma attack,1
d,positive,aspirin induced asthma,1
d,positive,anterior chest pain (ACP),1
d,positive,ACP,3
d,positive,asthma attack,2
d,positive,severe ACP,1
d,positive,bradycardia,1
d,positive,wheezing,1
d,positive,"ST elevation (II, III, aVF) and ST depression (V1-5)",1
d,positive,coronary spasm angina,1
d,positive,chest pain,1
d,positive,coronary spasm,1
d,positive,Fever and skin rash,1
d,positive,depression,1
d,positive,cervical lymph nodes,1
d,positive,dry rales,1
d,positive,desquamative erythema,1
d,positive,V25 low value,1
d,positive,thickening,3
d,positive,severe form of drug eruption with fever and lymphadenopathy,1
d,positive,"Increased white blood cell count (eosinophils), manifestation of atypical lymphocytes, elevated HHV-61gG, elevated HHV-71gG, and positive DLST",1
d,positive,hypersensitivity syndrome (HS),1
d,positive,Peripheral Airway Obstruction,1
d,positive,peripheral airway obstruction,1
d,positive,Hypersensitivity Syndrome and Organ Damage,1
d,positive,organ damage,1
d,positive,tissue damage,1
d,positive,HHV-6 DNA,1
d,positive,HS,4
d,positive,bronchial involvement,1
d,positive,HHV-6 reactivation,1
d,positive,transient hypogammaglobulinemia,2
d,positive,"Fever, generalized erythema",1
d,positive,Mild Intellectual Disability,1
d,positive,epileptic seizures,1
d,positive,fever and erythema,1
d,positive,liver dysfunction and thrombocytopenia,1
d,positive,"facial edema, lymphadenopathy",1
d,positive,fever and skin rash,1
d,positive,reactivation,1
d,positive,Micrognathia,1
d,positive,dysphagia,2
d,positive,developmental disability,1
d,positive,developmental delay,1
d,positive,gastroesophageal reflux disease,1
d,positive,recurrent bacterial infection,1
d,positive,eosinophils in stool,1
d,positive,GER,1
d,positive,milk allergy,1
d,positive,nausea,1
d,positive,eosinophilic infiltration,1
d,positive,eosinophilic gastroenteritis,3
d,positive,allergic reaction,1
d,positive,bronchial asthma attacks,4
d,positive,hypersensitivity pneumonitis,1
d,positive,aNO elevation,1
d,positive,dry cough and low-grade fever,1
d,positive,nodules,3
d,positive,"mixed ventilatory impairment, decreased diffusion capacity, and decreased SpO2",1
d,positive,alveolitis,1
d,positive,Candida albicans and Fusarium,1
d,positive,housing-related hypersensitivity pneumonitis,1
d,positive,exercise-induced stenosis,2
d,positive,cholinergic urticaria,2
d,positive,swelling rash with itching,1
d,positive,exercise-induced pruritus,1
d,positive,intradermal acetylcholine reaction,1
d,positive,exercise-induced airway stenosis,1
d,positive,Neurogenic inflammation,1
d,positive,Hay fever symptoms,1
d,positive,throat discomfort,2
d,positive,allergic to tofu,1
d,positive,OAS,1
d,positive,eruption,1
d,positive,swelling rash,2
d,positive,puffiness,2
d,positive,warm reed measles,1
d,positive,polymorphic erythematous drug eruption,1
d,positive,allergic rhinitis and hepatitis B,1
d,positive,arthritis,1
d,positive,erythematous plaques and papules,1
d,positive,joint pain,1
d,positive,erythema multiforme drug eruption,1
d,positive,right lower quadrant pain,1
d,positive,acute appendicitis,5
d,positive,enlargement,1
d,positive,inflammation,5
d,positive,peritoneal irritation symptoms,2
d,positive,thickened,1
d,positive,enlarged,5
d,positive,appendicitis,1
d,positive,adenocarcinoma,4
d,positive,catarrhal appendicitis,1
d,positive,appendiceal carcinoma,1
d,positive,simultaneous multiple colorectal carcinoma,1
d,positive,Positive fecal occult blood,1
d,positive,positive for occult blood in the stool,1
d,positive,0-IIa lesion,1
d,positive,type 1 lesion,1
d,positive,"Hypertension, hyperuricemia",1
d,positive,Erythema with scaling,1
d,positive,colorectal cancer,2
d,positive,status,1
d,positive,advanced rectal cancer,2
d,positive,dysgeusia and anorexia,1
d,positive,highly advanced rectal cancer,1
d,positive,prolapse of the colostomy,1
d,positive,peritonitis,1
d,positive,taste disorder and anorexia,1
d,positive,nutritional impairment,1
d,positive,watery stools,1
d,positive,dysgeusia,1
d,positive,chronic adhesive ileus and intractable diarrhea,1
d,positive,free air image,1
d,positive,generalized pyogenic peritonitis and perforation of the gastrointestinal tract,1
d,positive,intestinal adhesions,1
d,positive,increased back pain and decreased basic movement ability,1
d,positive,back pain,1
d,positive,excessive drainage,1
d,positive,advanced breast cancer,1
d,positive,"advanced breast cancer, multiple metastases, cervical cysts, and low nutrition",1
d,positive,severe periodontitis,1
d,positive,shaking,1
d,positive,Poor oral intake due to severe periodontitis,1
d,positive,side effect,1
d,positive,"bilateral breast cancer, right axillary lymph node metastasis, liver metastasis, and multiple bone metastasis",1
d,positive,"left axillary lymph node metastasis, uterine metastasis, and peritoneal dissemination",1
d,positive,pain,1
d,positive,postrenal renal failure,1
d,positive,ureteral stricture,1
d,positive,brachial plexus infiltration syndrome,1
d,positive,myoclonus,1
d,positive,ureteral stent obstruction,1
d,positive,emotional incontinence,1
d,positive,urinary tract obstruction,1
d,positive,adverse events,1
d,positive,myoclonus and emotional incontinence,1
d,positive,invasive ductal carcinoma of the breast,3
d,positive,uterine metastasis,1
d,positive,raised lesion,1
d,positive,poorly differentiated adenocarcinoma with signet ring cell carcinoma,1
d,positive,breast cancer,2
d,positive,cecal cancer,1
d,positive,cecal lesion,1
d,positive,elevated lesion,1
d,positive,GCDFP15,1
d,positive,CK7,3
d,positive,MUC1,1
d,positive,gastrointestinal metastasis of breast cancer,1
d,positive,Gastrointestinal metastasis of breast cancer,1
d,positive,invasive ductal carcinoma,1
d,positive,multiple metastases,1
d,positive,Uterine fibroid,1
d,positive,irregular hypoechoic mass,2
d,positive,isointense mass,1
d,positive,distortion,1
d,positive,invasive carcinoma,1
d,positive,hypoechoic areas with blood flow,1
d,positive,darkly stained mass,1
d,positive,contrast effect,1
d,positive,strong FDG accumulation on the nodule,1
d,positive,mass in the right breast,1
d,positive,ductal carcinoma en bloc,1
d,positive,ER,3
d,positive,PgR,1
d,positive,male breast cancer,1
d,positive,abdominal pain,6
d,positive,stenosis and dilatation due to thickening of the small intestine wall,1
d,positive,intestinal obstruction,1
d,positive,small bowel stenosis,2
d,positive,gastric IIC lesion,1
d,positive,gastric lesion,1
d,positive,adenocarcinoma (tub1-tub2 >muc),1
d,positive,SM to MP cancer,1
d,positive,non-neoplastic (inflammatory),1
d,positive,stenosis for small intestinal stenosis,1
d,positive,stenosis,4
d,positive,atypical cells,1
d,positive,poorly differentiated adenocarcinoma with invasive growth,1
d,positive,small bowel metastasis of lobular carcinoma of the mammary gland,1
d,positive,small intestine lesion,1
d,positive,invasive lobular carcinoma,2
d,positive,small bowel lesion,1
d,positive,small bowel metastatic recurrence,1
d,positive,small bowel metastatic recurrence of mammary invasive lobular carcinoma,1
d,positive,early gastric cancer.,1
d,positive,"Locally advanced rectal cancer, simultaneous liver metastasis",1
d,positive,main lesion and liver metastasis,1
d,positive,metastatic liver tumor,1
d,positive,type 2 advanced cancer,1
d,positive,heterogeneous colorectal cancer,1
d,positive,juvenile heterogeneous multiple colorectal cancer,1
d,positive,cancer of the rectum,1
d,positive,ileus,2
d,positive,lung metastasis tumor,1
d,positive,rectal cancer metastasis,1
d,positive,lymph node swelling,1
d,positive,swelling of the lymph nodes,1
d,positive,very elderly patient with ascending colon cancer with multiple liver metastases,1
d,positive,abdominal pain and anorexia,1
d,positive,mild dysphoria,1
d,positive,stroke,1
d,positive,liver function was impaired due to liver metastasis,1
d,positive,highly differentiated adenocarcinoma,1
d,positive,ascending colon cancer with multiple liver metastases,1
d,positive,lower rectal cancer,1
d,positive,Rectal cancer,1
d,positive,portal vein tumor embolization,1
d,positive,recurrence of multiple unresectable liver metastases,1
d,positive,metastatic lesion,2
d,positive,liver metastases,1
d,positive,multiple liver metastases,2
d,positive,ascending colon cancer with multiple liver and lung metastases,1
d,positive,abdominal pain and vomiting,2
d,positive,"dilatation of the small intestine, poor contrast of the wall, and a closed loop,",1
d,positive,strangulated ileus,2
d,positive,strangulation,1
d,positive,perianal abscess,1
d,positive,constipation and weight loss,1
d,positive,high inflammatory response,1
d,positive,abdominal mass,1
d,positive,contrast enhancement effect,1
d,positive,type 2 tumor lesion,1
d,positive,Japanese blood-sucking worm eggs with calcification,1
d,positive,stricture caused by the tumor,1
d,positive,tumor mass,1
d,positive,poorly differentiated adenocarcinoma,3
d,positive,nests of Japanese blood-sucking worm eggs,1
d,positive,ascending colon carcinoma,1
d,positive,Japanese blood-sucking worm eggs,1
d,positive,Japanese blood-sucking worm disease,1
d,positive,BRAF mutation,1
d,positive,MSI,1
d,positive,left supraclavicular lymph node,1
d,positive,simultaneous multiple lymphatic metastases of appendiceal cancer,1
d,positive,anaphylaxis,1
d,positive,liver metastasis,1
d,positive,interstitial pneumonia (IP),1
d,positive,small bowel perforation,2
d,positive,IP,2
d,positive,BRAF mutations,1
d,positive,allergic rhinitis,1
d,positive,right lower abdominal pain,1
d,positive,Tenderness and recoil pain,1
d,positive,wall thickening,5
d,positive,mass lesion,2
d,positive,ulcerative lesion,1
d,positive,inflammatory cell infiltrate,2
d,positive,increased fibrous connective tissue,1
d,positive,fibrous connective tissue,1
d,positive,neutrophil infiltrate,1
d,positive,eosinophilic colitis,1
d,positive,cellulitis acute appendicitis,1
d,positive,bloody stools,1
d,positive,lower abdominal pain,1
d,positive,tenderness and recurrent pain,1
d,positive,polymyositis,1
d,positive,inflammatory images and freeAir,1
d,positive,perforation of the sigmoid colon,1
d,positive,perforation,2
d,positive,sigmoid colon ulcer,1
d,positive,ulcers,1
d,positive,raised,1
d,positive,CMV inclusion bodies,1
d,positive,CMV enteritis,2
d,positive,gastrointestinal perforations,1
d,positive,alcoholic pancreatitis,1
d,positive,Severe alcoholic pancreatitis,1
d,positive,acute pancreatitis,1
d,positive,pancreatitis,4
d,positive,upper abdominal pain,2
d,positive,cystic mass,1
d,positive,debris,1
d,positive,pancreatic stone,3
d,positive,atrophy and tissue deterioration,1
d,positive,elevated amylase,1
d,positive,alcoholic chronic pancreatitis and pancreatic stones,1
d,positive,pancreatic duct fusion failure,1
d,positive,pancreatic cyst,1
d,positive,chronic pancreatitis,1
d,positive,cholecystocholedocholithiasis,1
d,positive,high confluence of pancreatic and bile ducts,1
d,positive,osteoarthritis of the knee,1
d,positive,common bile duct dilatation,1
d,positive,high level confluence of pancreatic and bile ducts,1
d,positive,stones,3
d,positive,common bile duct stones,1
d,positive,fibrosis-accompanied wall thickening,1
d,positive,chronic inflammatory changes,1
d,positive,cholecystitis,4
d,positive,deep vein thrombosis,2
d,positive,uterine cancer,1
d,positive,attack of cholelithiasis,1
d,positive,deep vein thrombosis and pulmonary embolism,1
d,positive,gallstones,1
d,positive,wall,1
d,positive,Abdominal distension,2
d,positive,a large mass and ascites,1
d,positive,"sigmoid colon cancer, peritoneal dissemination",1
d,positive,giant ovarian tumor,1
d,positive,respiratory distress,1
d,positive,ovarian tumor,1
d,positive,ascites and liver metastasis,1
d,positive,peritoneal disseminations,2
d,positive,huge right ovarian tumor,1
d,positive,sigmoid colon cancer,2
d,positive,invaded,2
d,positive,tubular adenocarcinoma,1
d,positive,invasion,3
d,positive,right ovarian fibroma,1
d,positive,thoracoabdominal effusion,1
d,positive,Meigs syndrome,1
d,positive,vomiting and upper abdominal pain,1
d,positive,hyperechoic,1
d,positive,cholelithiasis with cholangitis,1
d,positive,fresh blood,1
d,positive,adherent clots,1
d,positive,irregular defects,1
d,positive,hemorrhagic cholecystitis with cholangitis,1
d,positive,thrombosis in the left ventricle,1
d,positive,right costal pain,2
d,positive,extravascular leakage,1
d,positive,hemorrhage due to gallbladder necrosis,1
d,positive,stone,2
d,positive,ulcer,1
d,positive,disruption due to the spillover of inflammation,1
d,positive,Hemorrhagic cholecystitis,1
d,positive,Tenderness,1
d,positive,inflammatory reaction,1
d,positive,sigmoid colon diverticulitis,1
d,positive,enlarged gallbladder,1
d,positive,gallbladder stones and biliary sludge,1
d,positive,cholelithiasis,1
d,positive,severe inflammation,1
d,positive,bile mud,1
d,positive,acute hemorrhagic gangrenous cholecystitis,1
d,positive,emphysematous cholecystitis,3
d,positive,DIC,2
d,positive,Diabetes mellitus,1
d,positive,arteriosclerosis obliterans,1
d,positive,abscess cavity,1
d,positive,drainage,1
d,positive,necrotic,1
d,positive,fragile,1
d,positive,perforation of the common bile duct,1
d,positive,tender findings,1
d,positive,air density,1
d,positive,fluid accumulation appearing to be ascites,1
d,positive,gastrointestinal perforation,1
d,positive,neutrophilic infiltration,1
d,positive,bacilli,1
d,positive,acute cholecystitis,1
d,positive,intra-abdominal free gas,1
d,positive,gallstone cholecystitis,2
d,positive,hydrocephalus,1
d,positive,rectal cancer,3
d,positive,MDS,4
d,positive,positive fecal occult blood,1
d,positive,uterine fibroids,2
d,positive,myelodysplastic syndromes,1
d,positive,fecal occult blood,1
d,positive,HLA antibodies,1
d,positive,moderately differentiated adenocarcinoma,1
d,positive,pancytopenia,1
d,positive,cancer,1
d,positive,traumatic abdominal wall hernia caused by traffic trauma,1
d,positive,injured,1
d,positive,redness due to trauma,1
d,positive,tear,1
d,positive,defect in the abdominal wall,1
d,positive,traumatic abdominal wall hernia,1
d,positive,tears,1
